행정동,year_month,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구,cluster_pca,역당_평균_하차승객수
서울특별시 강남구 개포2동,202401,1,-0.468959049,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.931040951
서울특별시 강남구 개포2동,202402,1,-0.502694776,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.897305224
서울특별시 강남구 개포2동,202403,1,-0.40008918,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.99991082
서울특별시 강남구 개포2동,202404,1,-0.401948152,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.998051848
서울특별시 강남구 개포2동,202405,1,-0.40569959,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.99430041
서울특별시 강남구 개포2동,202406,1,-0.450082534,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.949917466
서울특별시 강남구 개포2동,202407,1,-0.427875361,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.972124639
서울특별시 강남구 개포2동,202408,1,-0.480062636,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.919937364
서울특별시 강남구 개포2동,202409,1,-0.482562199,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.917437801
서울특별시 강남구 개포2동,202410,1,-0.430714061,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.969285939
서울특별시 강남구 개포2동,202411,1,-0.439676062,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.960323938
서울특별시 강남구 개포2동,202412,1,-0.455577804,24,강남구,-0.193629425,1.463157895,1.405195783,0,1.944422196
서울특별시 강남구 논현1동,202401,0,0.187347899,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.087347899
서울특별시 강남구 논현1동,202402,0,0.08026863,49,강남구,-0.17802737,0.136842105,-0.178012048,0,4.98026863
서울특별시 강남구 논현1동,202403,0,0.185970418,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.085970418
서울특별시 강남구 논현1동,202404,0,0.200362793,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.100362793
서울특별시 강남구 논현1동,202405,0,0.206266283,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.106266283
서울특별시 강남구 논현1동,202406,0,0.133508903,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.033508903
서울특별시 강남구 논현1동,202407,0,0.231946467,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.131946467
서울특별시 강남구 논현1동,202408,0,0.137063558,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.037063558
서울특별시 강남구 논현1동,202409,0,0.072801342,49,강남구,-0.17802737,0.136842105,-0.178012048,0,4.972801342
서울특별시 강남구 논현1동,202410,0,0.20635002,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.10635002
서울특별시 강남구 논현1동,202411,0,0.226400954,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.126400954
서울특별시 강남구 논현1동,202412,0,0.232976437,49,강남구,-0.17802737,0.136842105,-0.178012048,0,5.132976437
서울특별시 강남구 논현2동,202401,0,0.53997469,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.43997469
서울특별시 강남구 논현2동,202402,0,0.358737532,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.258737532
서울특별시 강남구 논현2동,202403,0,0.522126052,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.422126052
서울특별시 강남구 논현2동,202404,0,0.517051562,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.417051562
서울특별시 강남구 논현2동,202405,0,0.487818817,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.387818817
서울특별시 강남구 논현2동,202406,0,0.407989809,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.307989809
서울특별시 강남구 논현2동,202407,0,0.557936374,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.457936374
서울특별시 강남구 논현2동,202408,0,0.417489823,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.317489823
서울특별시 강남구 논현2동,202409,0,0.313209479,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.213209479
서울특별시 강남구 논현2동,202410,0,0.467627624,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.367627624
서울특별시 강남구 논현2동,202411,0,0.504493038,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.404493038
서울특별시 강남구 논현2동,202412,0,0.472055242,19,강남구,-0.369585115,0.368421053,-0.24871988,0,2.372055242
서울특별시 강남구 대치1동,202401,0,0.120368403,9,강남구,0.605408272,-0.347368421,0.007906627,0,1.020368403
서울특별시 강남구 대치1동,202402,0,-0.001452845,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.898547155
서울특별시 강남구 대치1동,202403,0,0.113619164,9,강남구,0.605408272,-0.347368421,0.007906627,0,1.013619164
서울특별시 강남구 대치1동,202404,0,0.061448637,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.961448637
서울특별시 강남구 대치1동,202405,0,0.094751022,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.994751022
서울특별시 강남구 대치1동,202406,0,0.037694415,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.937694415
서울특별시 강남구 대치1동,202407,0,0.146638936,9,강남구,0.605408272,-0.347368421,0.007906627,0,1.046638936
서울특별시 강남구 대치1동,202408,0,0.091726007,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.991726007
서울특별시 강남구 대치1동,202409,0,0.025299178,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.925299178
서울특별시 강남구 대치1동,202410,0,0.095341371,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.995341371
서울특별시 강남구 대치1동,202411,0,0.103585324,9,강남구,0.605408272,-0.347368421,0.007906627,0,1.003585324
서울특별시 강남구 대치1동,202412,0,0.019676208,9,강남구,0.605408272,-0.347368421,0.007906627,0,0.919676208
서울특별시 강남구 대치2동,202401,2,3.205260387,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.702630194
서울특별시 강남구 대치2동,202402,2,2.848825635,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.524412818
서울특별시 강남구 대치2동,202403,2,3.355822422,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.777911211
서울특별시 강남구 대치2동,202404,2,3.27496135,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.737480675
서울특별시 강남구 대치2동,202405,2,3.32949746,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.76474873
서울특별시 강남구 대치2동,202406,2,3.135636881,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.667818441
서울특별시 강남구 대치2동,202407,2,3.559111839,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.87955592
서울특별시 강남구 대치2동,202408,2,3.333640371,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.766820186
서울특별시 강남구 대치2동,202409,2,2.793010435,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.496505218
서울특별시 강남구 대치2동,202410,2,3.203045531,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.701522766
서울특별시 강남구 대치2동,202411,2,3.41829475,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.809147375
서울특별시 강남구 대치2동,202412,2,3.462887037,61,강남구,-0.056803471,0.926315789,1.100150602,0,7.831443519
서울특별시 강남구 도곡2동,202401,1,0.101383029,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.801383029
서울특별시 강남구 도곡2동,202402,1,0.007754088,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.707754088
서울특별시 강남구 도곡2동,202403,1,0.152224224,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.852224224
서울특별시 강남구 도곡2동,202404,1,0.192359585,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.892359585
서울특별시 강남구 도곡2동,202405,1,0.149908883,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.849908883
서울특별시 강남구 도곡2동,202406,1,0.087290015,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.787290015
서울특별시 강남구 도곡2동,202407,1,0.167301152,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.867301152
서울특별시 강남구 도곡2동,202408,1,0.064699744,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.764699744
서울특별시 강남구 도곡2동,202409,1,0.016820761,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.716820761
서울특별시 강남구 도곡2동,202410,1,0.144122625,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.844122625
서울특별시 강남구 도곡2동,202411,1,0.188365309,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.888365309
서울특별시 강남구 도곡2동,202412,1,0.183228016,27,강남구,0.68649603,-0.105263158,0.63810241,0,2.883228016
서울특별시 강남구 삼성1동,202401,1,1.560962436,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.460962436
서울특별시 강남구 삼성1동,202402,1,1.373026282,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.273026282
서울특별시 강남구 삼성1동,202403,1,1.741345472,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.641345472
서울특별시 강남구 삼성1동,202404,1,1.644775254,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.544775254
서울특별시 강남구 삼성1동,202405,1,1.779245044,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.679245044
서울특별시 강남구 삼성1동,202406,1,1.581653961,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.481653961
서울특별시 강남구 삼성1동,202407,1,1.784288132,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.684288132
서울특별시 강남구 삼성1동,202408,1,1.617192137,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.517192137
서울특별시 강남구 삼성1동,202409,1,1.341126499,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.241126499
서울특별시 강남구 삼성1동,202410,1,1.630225871,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.530225871
서울특별시 강남구 삼성1동,202411,1,1.717090919,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.617090919
서울특별시 강남구 삼성1동,202412,1,1.70221496,39,강남구,-0.826256773,0.863157895,-0.872816265,0,5.60221496
서울특별시 강남구 삼성2동,202401,3,4.191547332,139,강남구,0.278387703,0.126315789,0.524096386,0,15.29718244
서울특별시 강남구 삼성2동,202402,3,3.593184609,139,강남구,0.278387703,0.126315789,0.524096386,0,15.0977282
서울특별시 강남구 삼성2동,202403,3,4.107830813,139,강남구,0.278387703,0.126315789,0.524096386,0,15.26927694
서울특별시 강남구 삼성2동,202404,3,4.15214258,139,강남구,0.278387703,0.126315789,0.524096386,0,15.28404753
서울특별시 강남구 삼성2동,202405,3,4.151217281,139,강남구,0.278387703,0.126315789,0.524096386,0,15.28373909
서울특별시 강남구 삼성2동,202406,3,3.895401453,139,강남구,0.278387703,0.126315789,0.524096386,0,15.19846715
서울특별시 강남구 삼성2동,202407,3,4.424806383,139,강남구,0.278387703,0.126315789,0.524096386,0,15.37493546
서울특별시 강남구 삼성2동,202408,3,4.001477966,139,강남구,0.278387703,0.126315789,0.524096386,0,15.23382599
서울특별시 강남구 삼성2동,202409,3,3.592085555,139,강남구,0.278387703,0.126315789,0.524096386,0,15.09736185
서울특별시 강남구 삼성2동,202410,3,4.164387089,139,강남구,0.278387703,0.126315789,0.524096386,0,15.28812903
서울특별시 강남구 삼성2동,202411,3,4.342923714,139,강남구,0.278387703,0.126315789,0.524096386,0,15.34764124
서울특별시 강남구 삼성2동,202412,3,4.300332752,139,강남구,0.278387703,0.126315789,0.524096386,0,15.33344425
서울특별시 강남구 수서동,202401,0,0.217204488,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.117204488
서울특별시 강남구 수서동,202402,0,0.120075322,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.020075322
서울특별시 강남구 수서동,202403,0,0.2639258,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.1639258
서울특별시 강남구 수서동,202404,0,0.231728749,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.131728749
서울특별시 강남구 수서동,202405,0,0.24968834,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.14968834
서울특별시 강남구 수서동,202406,0,0.1787041,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.0787041
서울특별시 강남구 수서동,202407,0,0.220934991,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.120934991
서울특별시 강남구 수서동,202408,0,0.167981519,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.067981519
서울특별시 강남구 수서동,202409,0,0.141968479,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.041968479
서울특별시 강남구 수서동,202410,0,0.254145266,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.154145266
서울특별시 강남구 수서동,202411,0,0.288584387,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.188584387
서울특별시 강남구 수서동,202412,0,0.275471102,29,강남구,-0.632871847,0.326315789,-0.766566265,0,3.175471102
서울특별시 강남구 신사동,202401,1,2.962377809,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.162377809
서울특별시 강남구 신사동,202402,1,2.592092882,42,강남구,-0.715460699,0.810526316,-0.632078313,0,6.792092882
서울특별시 강남구 신사동,202403,1,2.984896903,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.184896903
서울특별시 강남구 신사동,202404,1,2.909612746,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.109612746
서울특별시 강남구 신사동,202405,1,2.949913489,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.149913489
서울특별시 강남구 신사동,202406,1,2.743042203,42,강남구,-0.715460699,0.810526316,-0.632078313,0,6.943042203
서울특별시 강남구 신사동,202407,1,3.009913468,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.209913468
서울특별시 강남구 신사동,202408,1,2.694355154,42,강남구,-0.715460699,0.810526316,-0.632078313,0,6.894355154
서울특별시 강남구 신사동,202409,1,2.472610002,42,강남구,-0.715460699,0.810526316,-0.632078313,0,6.672610002
서울특별시 강남구 신사동,202410,1,2.901892152,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.101892152
서울특별시 강남구 신사동,202411,1,2.94946968,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.14946968
서울특별시 강남구 신사동,202412,1,3.041649963,42,강남구,-0.715460699,0.810526316,-0.632078313,0,7.241649963
서울특별시 강남구 압구정동,202401,0,0.394497612,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.694497612
서울특별시 강남구 압구정동,202402,0,0.299487003,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.599487003
서울특별시 강남구 압구정동,202403,0,0.469800611,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.769800611
서울특별시 강남구 압구정동,202404,0,0.419466027,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.719466027
서울특별시 강남구 압구정동,202405,0,0.420709528,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.720709528
서울특별시 강남구 압구정동,202406,0,0.335615528,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.635615528
서울특별시 강남구 압구정동,202407,0,0.397648234,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.697648234
서울특별시 강남구 압구정동,202408,0,0.321024277,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.621024277
서울특별시 강남구 압구정동,202409,0,0.235942837,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.535942837
서울특별시 강남구 압구정동,202410,0,0.414759982,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.714759982
서울특별시 강남구 압구정동,202411,0,0.397049511,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.697049511
서울특별시 강남구 압구정동,202412,0,0.386490218,73,강남구,-0.597108961,1.484210526,0.140963855,0,7.686490218
서울특별시 강남구 역삼1동,202401,2,5.134412221,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.467206111
서울특별시 강남구 역삼1동,202402,2,4.488040722,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.144020361
서울특별시 강남구 역삼1동,202403,2,5.050147221,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.425073611
서울특별시 강남구 역삼1동,202404,2,5.018963393,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.409481697
서울특별시 강남구 역삼1동,202405,2,4.935688589,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.367844295
서울특별시 강남구 역삼1동,202406,2,4.658525991,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.229262996
서울특별시 강남구 역삼1동,202407,2,5.364516463,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.582258232
서울특별시 강남구 역삼1동,202408,2,4.924287734,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.362143867
서울특별시 강남구 역삼1동,202409,2,4.394847216,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.097423608
서울특별시 강남구 역삼1동,202410,2,4.983843905,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.391921953
서울특별시 강남구 역삼1동,202411,2,5.118820307,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.459410154
서울특별시 강남구 역삼1동,202412,2,5.148107481,69,강남구,-0.300846487,1.294736842,0.882680723,0,9.474053741
서울특별시 강남구 일원2동,202401,1,0.000711768,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.000711768
서울특별시 강남구 일원2동,202402,1,-0.084579015,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,4.915420985
서울특별시 강남구 일원2동,202403,1,0.042456982,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.042456982
서울특별시 강남구 일원2동,202404,1,0.048988504,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.048988504
서울특별시 강남구 일원2동,202405,1,0.04632984,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.04632984
서울특별시 강남구 일원2동,202406,1,-0.013544533,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,4.986455467
서울특별시 강남구 일원2동,202407,1,0.041782896,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.041782896
서울특별시 강남구 일원2동,202408,1,-0.032067258,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,4.967932742
서울특별시 강남구 일원2동,202409,1,-0.063403907,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,4.936596093
서울특별시 강남구 일원2동,202410,1,0.048538415,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.048538415
서울특별시 강남구 일원2동,202411,1,0.048266268,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.048266268
서울특별시 강남구 일원2동,202412,1,0.026653632,50,강남구,-0.395479089,-0.115789474,-0.766490964,0,5.026653632
서울특별시 강남구 일원본동,202401,0,-0.298649629,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.101350371
서울특별시 강남구 일원본동,202402,0,-0.373215738,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.026784262
서울특별시 강남구 일원본동,202403,0,-0.303506401,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.096493599
서울특별시 강남구 일원본동,202404,0,-0.292842436,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.107157564
서울특별시 강남구 일원본동,202405,0,-0.297217718,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.102782282
서울특별시 강남구 일원본동,202406,0,-0.332274403,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.067725597
서울특별시 강남구 일원본동,202407,0,-0.287734452,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.112265548
서울특별시 강남구 일원본동,202408,0,-0.343687818,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.056312182
서울특별시 강남구 일원본동,202409,0,-0.365819627,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.034180373
서울특별시 강남구 일원본동,202410,0,-0.295092881,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.104907119
서울특별시 강남구 일원본동,202411,0,-0.280692132,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.119307868
서울특별시 강남구 일원본동,202412,0,-0.299882663,64,강남구,-0.681097355,1.536842105,-0.094503012,0,6.100117337
서울특별시 강동구 강일동,202401,0,-0.626247296,1,강동구,-0.285808317,1.2,0.822966867,0,-0.526247296
서울특별시 강동구 강일동,202402,0,-0.651829088,1,강동구,-0.285808317,1.2,0.822966867,0,-0.551829088
서울특별시 강동구 강일동,202403,0,-0.59728251,1,강동구,-0.285808317,1.2,0.822966867,0,-0.49728251
서울특별시 강동구 강일동,202404,0,-0.590351143,1,강동구,-0.285808317,1.2,0.822966867,0,-0.490351143
서울특별시 강동구 강일동,202405,0,-0.582067415,1,강동구,-0.285808317,1.2,0.822966867,0,-0.482067415
서울특별시 강동구 강일동,202406,0,-0.611323188,1,강동구,-0.285808317,1.2,0.822966867,0,-0.511323188
서울특별시 강동구 강일동,202407,0,-0.597272043,1,강동구,-0.285808317,1.2,0.822966867,0,-0.497272043
서울특별시 강동구 강일동,202408,0,-0.627815279,1,강동구,-0.285808317,1.2,0.822966867,0,-0.527815279
서울특별시 강동구 강일동,202409,0,-0.633840189,1,강동구,-0.285808317,1.2,0.822966867,0,-0.533840189
서울특별시 강동구 강일동,202410,0,-0.586955589,1,강동구,-0.285808317,1.2,0.822966867,0,-0.486955589
서울특별시 강동구 강일동,202411,0,-0.585653471,1,강동구,-0.285808317,1.2,0.822966867,0,-0.485653471
서울특별시 강동구 강일동,202412,0,-0.589285583,1,강동구,-0.285808317,1.2,0.822966867,0,-0.489285583
서울특별시 강동구 길동,202401,0,-0.414701366,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.314701366
서울특별시 강동구 길동,202402,0,-0.460606238,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.360606238
서울특별시 강동구 길동,202403,0,-0.39595883,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.29595883
서울특별시 강동구 길동,202404,0,-0.407211051,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.307211051
서울특별시 강동구 길동,202405,0,-0.3907378,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.2907378
서울특별시 강동구 길동,202406,0,-0.4301593,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.3301593
서울특별시 강동구 길동,202407,0,-0.40650975,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.30650975
서울특별시 강동구 길동,202408,0,-0.425059689,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.325059689
서울특별시 강동구 길동,202409,0,-0.44771067,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.34771067
서울특별시 강동구 길동,202410,0,-0.389550822,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.289550822
서울특별시 강동구 길동,202411,0,-0.38619923,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.28619923
서울특별시 강동구 길동,202412,0,-0.374463426,1,강동구,0.571366827,0.515789474,1.812876506,0,-0.274463426
서울특별시 강동구 둔촌1동,202401,0,-0.402488258,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.302488258
서울특별시 강동구 둔촌1동,202402,0,-0.452088046,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.352088046
서울특별시 강동구 둔촌1동,202403,0,-0.372133431,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.272133431
서울특별시 강동구 둔촌1동,202404,0,-0.381265001,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.281265001
서울특별시 강동구 둔촌1동,202405,0,-0.370027434,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.270027434
서울특별시 강동구 둔촌1동,202406,0,-0.404663339,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.304663339
서울특별시 강동구 둔촌1동,202407,0,-0.379473019,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.279473019
서울특별시 강동구 둔촌1동,202408,0,-0.42318397,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.32318397
서울특별시 강동구 둔촌1동,202409,0,-0.440082188,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.340082188
서울특별시 강동구 둔촌1동,202410,0,-0.367774897,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.267774897
서울특별시 강동구 둔촌1동,202411,0,-0.364289325,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.264289325
서울특별시 강동구 둔촌1동,202412,0,-0.311798503,1,강동구,-0.494571986,-0.210526316,-0.973569277,0,-0.211798503
서울특별시 강동구 둔촌2동,202401,0,-0.318300716,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.218300716
서울특별시 강동구 둔촌2동,202402,0,-0.391016227,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.291016227
서울특별시 강동구 둔촌2동,202403,0,-0.328539713,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.228539713
서울특별시 강동구 둔촌2동,202404,0,-0.314352495,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.214352495
서울특별시 강동구 둔촌2동,202405,0,-0.307674433,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.207674433
서울특별시 강동구 둔촌2동,202406,0,-0.335163346,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.235163346
서울특별시 강동구 둔촌2동,202407,0,-0.282668336,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.182668336
서울특별시 강동구 둔촌2동,202408,0,-0.3258329,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.2258329
서울특별시 강동구 둔촌2동,202409,0,-0.35584231,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.25584231
서울특별시 강동구 둔촌2동,202410,0,-0.292928267,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.192928267
서울특별시 강동구 둔촌2동,202411,0,-0.287349259,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.187349259
서울특별시 강동구 둔촌2동,202412,0,-0.286158094,1,강동구,-0.254989248,0.463157895,0.071987952,0,-0.186158094
서울특별시 강동구 명일1동,202401,0,-0.378777998,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.278777998
서울특별시 강동구 명일1동,202402,0,-0.429516615,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.329516615
서울특별시 강동구 명일1동,202403,0,-0.347730244,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.247730244
서울특별시 강동구 명일1동,202404,0,-0.355672741,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.255672741
서울특별시 강동구 명일1동,202405,0,-0.347734431,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.247734431
서울특별시 강동구 명일1동,202406,0,-0.393011272,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.293011272
서울특별시 강동구 명일1동,202407,0,-0.373933787,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.273933787
서울특별시 강동구 명일1동,202408,0,-0.445433012,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.345433012
서울특별시 강동구 명일1동,202409,0,-0.467598316,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.367598316
서울특별시 강동구 명일1동,202410,0,-0.41104832,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.31104832
서울특별시 강동구 명일1동,202411,0,-0.411829171,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.311829171
서울특별시 강동구 명일1동,202412,0,-0.411148805,1,강동구,1.232618853,-0.536842105,0.079894578,0,-0.311148805
서울특별시 강동구 명일2동,202401,0,-0.319355808,1,강동구,-0.164556819,-0.157894737,-0.524322289,0,-0.219355808
서울특별시 강동구 명일2동,202402,0,-0.37238255,1,강동구,-0.164556819,-0.157894737,-0.524322289,0,-0.27238255
서울특별시 강동구 명일2동,202403,0,-0.294180142,1,강동구,-0.164556819,-0.157894737,-0.524322289,0,-0.194180142
